,sptl,neighbors,matching,clu-avg,deg-avg
0,0.20893353474320242,0.10769184290030213,0.10645015105740183,0.12607552870090633,0.15003021148036258
1,0.21577945619335348,0.13259274924471304,0.12741389728096678,0.1308138972809668,0.1592676737160121
2,0.21874169184290032,0.14626435045317218,0.13956978851963747,0.13532477341389737,0.16463141993957706
3,0.22983075528700908,0.1968166163141994,0.1868847129909366,0.14625480362537768,0.18606441087613296
4,0.23580226586102723,0.2411935347432024,0.22301812688821754,0.15401746223564955,0.20242697885196378
